path,labels,total,n_samples,sampling_rate,duration
b4d437b3a6,हटेरूहरूको सङ्ख्यामा,20,123480,22050,5
170297998f,शुल्क घटेकाले धेरैको,20,119070,22050,5
9fa3fce0fc,शमीको रूखलाई धनिष्ठा,20,114660,22050,5
4a371db6d4,बाग्लुङगको नाम चलेको,20,119070,22050,5
b96753142e,सिविकडैनिअल्स अनुसार,20,114660,22050,5
3666f746a0,ती बालयोगी सन्यासीको,20,121275,22050,5
1c19b3af9b,तेत्तीसकोटी देवताहरू,20,110250,22050,5
898c4414a4,उनलाई सताब्दी खेलाडी,20,110250,22050,5
3bc7ea242c,आख्यानका आधारमा आषाढ,20,123480,22050,5
4b357de1c9,कमन्स मुक्त चित्रहरू,20,125685,22050,5
a07b850cb8,रूपमा राम्रो तरिकाले,20,112455,22050,5
87f6325538,जितको अधिकतम अन्तरका,20,114660,22050,5
3b1d9ef962,थप उपयुक्त तुल्याउनु,20,123480,22050,5
4a579168eb,शेरशाह सुरीले नगरलाई,20,116865,22050,5
882e5ec8bd,प्रभावले जातक धनवान्,20,114660,22050,5
2a25f87c04,कुनै कुराको वास्तविक,20,119070,22050,5
b8fe841519,पितराइन भन्ने गरिन्छ,20,116865,22050,5
d919846f40,टुप्पोमा बाटुलो समथर,20,110250,22050,5
b8bb8e8125,यो चलचित्रमा माओवादी,20,110250,22050,5
1c16c32b5f,आदिबासी चेपाङहरू छन्,20,110250,22050,5
a7c319210c,कम्पनीमा सिजी समूहको,20,112455,22050,5
89dca42bc0,एक प्रमुख सभास्थल हो,20,119070,22050,5
2ab9de1f21,पल हेगिसले ब्रङ्काटो,20,121275,22050,5
8558809cff,द्यौसुरे आकाशका तारा,20,119070,22050,5
b6e7bd7841,पतौरा रौतहट जिल्लाको,20,116865,22050,5
9330ae9da0,यो उपत्यका सगरमाथा र,20,116865,22050,5
857ee03cf2,उक्त प्राविबाट अहिले,20,114660,22050,5
43990cbf44,गोबरमा खनिजहरूको पनि,20,127890,22050,5
84d2d04afa,कोर्सिकाको आजाच्चोमा,20,121275,22050,5
4d446f975b,सुपर क्लस्टरमा रहेका,20,125685,22050,5
dd56c7f7be,कोप गरोपीधिक चिक्कार,20,110250,22050,5
a215ff4f0f,बाबु भन्दै फर्काइदिए,20,112455,22050,5
2d77087de5,उच्च शासकको रेखदेखमा,20,119070,22050,5
bec166ea0b,दिएको तामाङको भनाइ छ,20,114660,22050,5
b36ba3034f,जेठी शीलावतीको विवाह,20,125685,22050,5
2754ef120b,प्रथमपटक पदक दिलाउने,20,110250,22050,5
9402eca75f,पुरानै स्थितिमा लगेँ,20,110250,22050,5
ce925189f5,भए पुग्ने अवस्था छैन,20,119070,22050,5
cf98a918db,समयमा आएर क्युएफएक्स,20,121275,22050,5
26be792b6d,अदालती अख्तियार थिएन,20,116865,22050,5
94047c37dc,स्थूलभन्दा स्थूल रूप,20,112455,22050,5
941570dd6d,यो महासन्धि परित्याग,20,112455,22050,5
a1a024ec78,कक्षामा गीत गाइरहेको,20,119070,22050,5
dc4e478e5d,इमारतहरू मेदेखि एक छ,20,116865,22050,5
b793e5cbf9,आधुनिक केरलका समाजको,20,116865,22050,5
8638d0ebf3,लगायतका मानिसहरू आएर,20,123480,22050,5
e05266707d,काकाकुल एसियाको उष्ण,20,110250,22050,5
82a145ee1e,कसैलाई पनि रोगव्याधि,20,116865,22050,5
177dbf6f9e,कालखण्ड तपस्या गरेका,20,112455,22050,5
172bda8acc,सट्टा पदार्थको मौलिक,20,110250,22050,5
84a1b7b970,सधैँ तेलरहित क्रिमको,20,116865,22050,5
4d140c4197,डमकोल मह्कुमा भारतीय,20,130095,22050,5
b451ae67b3,आल्मुनियमबाट बनाइन्छ,20,116865,22050,5
a23981f4bc,नगर क्षेत्र सिन्धुली,20,119070,22050,5
18d64846d2,विधि भएको अङ्कगणितमा,20,112455,22050,5
190266edf0,आर्थर कलवेलले नेताका,20,130095,22050,5
b7c27fce48,दुवैतर्फ तल भित्तामा,20,112455,22050,5
db93866cd7,सो नक्साको लेखाधिकार,20,114660,22050,5
86fdb5981a,भएका लेखहरूको हिज्जे,20,114660,22050,5
a13309ff9b,सङ्केतहरू पाइएको देश,20,123480,22050,5
b11f285dc6,सहवर्गीय जातजाति छन्,20,112455,22050,5
4b614bd66b,उनका चलचित्रहरू जटिल,20,110250,22050,5
1a74af4e80,एक अभूतपूर्व फैसलामा,20,110250,22050,5
0487be0a8b,हामीहरू बालन खेल्छौँ,20,110250,22050,5
6dc0ad3024,नियो रिएलिस्ट मार्को,20,114660,22050,5
06cc19d7a1,मैदान इदगाहमा पढिन्छ,20,110250,22050,5
f9509833ac,जसमा मैदानी टुकडीहरू,20,127890,22050,5
6d50cb58e9,हुन् भने अर्जेन्टिना,20,119070,22050,5
f512b4bc12,रणवीर सिंहले आजभन्दा,20,121275,22050,5
f62b617f88,पछिल्लो सत्रको तरिका,20,127890,22050,5
f7e1213fc1,यी उपनिवेशहरूले एउटा,20,114660,22050,5
5e363d2197,लिड्ग परिवर्तन गरेकी,20,114660,22050,5
05313d942b,मोहम्मद रेजा पहलवीले,20,116865,22050,5
5fd2bfeb2b,सुखी ज्यानलाई गुँदरी,20,130095,22050,5
f8edeae61d,गमाल अब्दुल नासिरबाट,20,110250,22050,5
5fd081bd4d,नेपाल राजकीय प्रज्ञा,20,114660,22050,5
ac646cb967,बोलाएर उचित दण्ड दिए,20,116865,22050,5
6305b1312f,यसमा सङ्गठित शक्तिको,20,119070,22050,5
641c450460,यस दिनलाई ब्रतालुहरू,20,114660,22050,5
0017a8c8ca,संवेदनशील हुन्छन् जो,20,130095,22050,5
63791fadfc,चलनको नक्कल गरिरहेको,20,121275,22050,5
f779131f72,जातिका वर्णका विषयमा,20,116865,22050,5
5e10837cf9,अहमदाबादलाई कर्णावती,20,125685,22050,5
fdf3118bdb,रङ्गभेदको अन्त्य भयो,20,119070,22050,5
6d10cc25ac,पटवर्धन पण्डित जसराज,20,112455,22050,5
537392bf03,अन्तिम अक्षर व हुन्छ,20,116865,22050,5
510858719e,अस्पृश्य जातिहरू छन्,20,127890,22050,5
132edbf7c8,चौतारा गाविसमा नेवार,20,119070,22050,5
e6e0d88770,समुज्ज्वल र प्रकाशमय,20,116865,22050,5
160a5722d0,शाहजहाँको पनि कब्र छ,20,127890,22050,5
545321e60c,मोटर र जहाज दुर्घटना,20,112455,22050,5
11584ce381,यस कारागारको सुरक्षा,20,119070,22050,5
00ad9f58ee,नैष्ठिक ब्राह्मण थिए,20,110250,22050,5
4f81ec496c,भारतमा इस्लामको आगमन,20,114660,22050,5
35174a8309,टाँडु दैलेख जिल्लाको,20,110250,22050,5
7a63c53676,व्यस्तताबाट केही समय,20,110250,22050,5
115f90a926,वास्तवमा राहु र केतु,20,110250,22050,5
e46d82c29d,आँगनलाई गाईको गोबरले,20,110250,22050,5
e6a016b684,अप्रेसन चाओस अमेरिकन,20,110250,22050,5
16193c8868,आजु द्यःलाई यलम्बरकै,20,121275,22050,5
e1f18be856,धार्मिक गतिविधिबाहेक,20,125685,22050,5
53533e33fe,विलिससित विवाह गरिन्,20,127890,22050,5
e715e06c10,आमातिर कुर्चीको ममता,20,112455,22050,5
533bba5398,खिलाफतको स्थापना गरे,20,112455,22050,5
7bf7446c9e,आनुवंशिकीको नै देन छ,20,110250,22050,5
15241e5719,दिपाङ कमलपोखरी लगायत,20,110250,22050,5
53578a381b,ती कीराले भरिएका छन्,20,119070,22050,5
7c30513047,र सम्मानीय रुचि समूह,20,123480,22050,5
af757d77c8,जिल्ला वा गाविसहरूमा,20,114660,22050,5
e72bde9867,हजुरलाई कस्तो लाग्यो,20,112455,22050,5
7d3696c7a9,जर्मनीको बढ्दो दखलका,20,112455,22050,5
518562ac9a,यूकेशजी मेरो सम्पादन,20,112455,22050,5
afad198c95,पिता नरभूपालको पुण्य,20,114660,22050,5
7e0f7ccae7,मानिसका क्रियाकलापको,20,110250,22050,5
7cf24d2e1a,बच्चनको फिर्तीको समय,20,130095,22050,5
f4fbec8038,रिसर्च स्टेसन जलवायु,20,119070,22050,5
af5732d0f9,पटनाको नयाँ भवनहरूको,20,116865,22050,5
7b2ae1b17a,पर्यटकहरूको आकर्षकको,20,125685,22050,5
e7ebe38a36,प्रकारका छन् शारीरिक,20,119070,22050,5
7d4294289a,परकोटे वाली किलेनुमा,20,114660,22050,5
f4aea8b547,नमक्कल जिल्ला भारतीय,20,127890,22050,5
6f221a1e9e,सबैभन्दा अधिक प्रयोग,20,110250,22050,5
70e38e3f82,आएपछि बङ्गाली मास्टर,20,125685,22050,5
5c0982091f,उनी शिवसेना बीजेपीको,20,112455,22050,5
aae3dfeabb,समेत भइसक्नुभएका बिक,20,123480,22050,5
70f7fb9cc5,एएनसीको अध्यक्षताबाट,20,110250,22050,5
0a139c54e8,मलुमजुवा जोरखर्क आदि,20,119070,22050,5
ab19de0c30,मलेरिया जस्तै डेङ्गु,20,127890,22050,5
07971d782e,आपसी मेलमिलापका लागि,20,110250,22050,5
af141c6ae2,छहरा गाविसको पश्चिमी,20,116865,22050,5
0fdcf19c4a,छेत्रीद्वारा भएको हो,20,119070,22050,5
ec08567348,आदिको उल्लेख टिप्पणी,20,110250,22050,5
0f38cb62ef,त्यही मुद्दाको तारेख,20,110250,22050,5
5639a273dd,स्पेल्डिङको उपनाम हो,20,112455,22050,5
f2c09c0633,सेन्ट इग्नेटियस कलेज,20,114660,22050,5
f2bb9e4e57,वेगास तथा लसएन्जलसमा,20,125685,22050,5
0ac19b094d,सरोजजी पछिल्लो समयमा,20,110250,22050,5
f2e27666b5,नजिकै रहेकी पुण्यमती,20,125685,22050,5
737c242eae,छन्द संस्कृत कवितामा,20,123480,22050,5
8e91eb838e,कसो गीत प्रसिद्ध छन्,20,116865,22050,5
8e9c266b83,विधायक चुन्ने गरिन्छ,20,114660,22050,5
9c748db0e2,मात्रामा रक्तको बहना,20,112455,22050,5
d3a5f227a7,गृहीत विषयको वर्णनमा,20,114660,22050,5
b3e0ed2bdd,विषयमा सहयोग चाहिएको,20,114660,22050,5
f09f823740,एक वैविधतापूर्ण एवम्,20,114660,22050,5
f09d0edbcc,मध्यमलाई नानो सिएक्स,20,112455,22050,5
8f0b93154d,बाटोमा चाहिने भोजनका,20,114660,22050,5
0d4ce3d5a2,घुर्णन प्रति मिनेटको,20,110250,22050,5
0d2044bdb4,कुनै कर्मकाण्ड हुन्छ,20,121275,22050,5
5a18914991,पराजयको वास्ता नराखी,20,127890,22050,5
72d5eab1c2,प्रथम नैघण्टुक काण्ड,20,112455,22050,5
ef450b9ec8,ब्रेस्टेड रेल भनिन्छ,20,123480,22050,5
73e1e7d847,रे यति प्रभावित भएका,20,112455,22050,5
5a2ba3c71e,बद्ला अष्टकोण बनाउँछ,20,114660,22050,5
722a4561ed,वंशहरूको मिश्रण हुन्,20,119070,22050,5
72113b7d4f,यो धरहराहरू ताजमहलको,20,116865,22050,5
022194aec4,लैजानु पर्ने देखिएको,20,121275,22050,5
67a39900a4,दाङको सहइन्चार्ज एवं,20,130095,22050,5
3295ade169,परयाहरूको संजालभित्र,20,121275,22050,5
67881789ee,गरिएको बिर्ता हरणबाट,20,114660,22050,5
6848f6dac7,गद्दि सम्हालेपछि पनि,20,121275,22050,5
60bf70b905,त्यसैले तपाईँलाई यदि,20,116865,22050,5
336917d77e,आफूलाई पुनर्सुसज्जित,20,116865,22050,5
68bf353527,कुप्रथा कतिपय समाजमा,20,114660,22050,5
68b5da0981,खुरुखुरु थिच्नु होला,20,119070,22050,5
03a540b2f2,यस क्षेत्रमा वनभोजका,20,114660,22050,5
af243edfcc,अमरोहा वसुदेव मन्दिर,20,123480,22050,5
ea4dd5ffd8,मनमाया सुनौलो स्मृति,20,121275,22050,5
78f08b9673,केजरीवालका अनुसार यस,20,112455,22050,5
eaa943f0ec,भारत रत्न पद्मविभूषण,20,125685,22050,5
5544d03724,हजारौँ भक्तजनहरू माघ,20,114660,22050,5
ea66d66e94,जाति व्यवस्थाका कारण,20,116865,22050,5
0f7406021a,आठ रेसादार प्रजातिका,20,112455,22050,5
ea13528983,पुमा जातिको उत्पत्ति,20,121275,22050,5
54feb2ea61,जन्मान्तर कति राख्ने,20,112455,22050,5
ea4db4961e,र डिहीबारी समेत गुठी,20,130095,22050,5
ee8e4d761e,फैलावट सम्बन्धि केही,20,114660,22050,5
ee958a8098,प्रत्येक शुक्रवारलाई,20,123480,22050,5
aeb1834369,बालाचतुर्दशीमा सतवीज,20,119070,22050,5
aa55ac9a87,यहाँ नारीले नारीमाथि,20,112455,22050,5
ee2faee942,देखाउँछ र गाग्रोसम्म,20,110250,22050,5
57e4568ba3,जस्तै गुण पाइएका छन्,20,114660,22050,5
3162033b1a,यसको पूर्वमा लिसङ्खु,20,130095,22050,5
ee9d663633,कामहरूको सूचीको लागि,20,112455,22050,5
7492d101b8,देख्नुभएको अथवा मनमा,20,110250,22050,5
7505215725,सत्यको बाटोमा कवीरले,20,121275,22050,5
75b2f32622,कुनै तत्त्वको परमाणु,20,127890,22050,5
55c1b35742,बोसको प्रदर्शन देखे,19,110250,22050,5
2450716638,यस स्थानलाई कोटीहोम,19,110250,22050,5
28c1401ced,प्रान्तमा अवस्थित छ,19,130095,22050,5
28c1d46896,त्यहाँबाट मैले एउटी,19,112455,22050,5
29dcb275a0,व्याख्यान गर्नु मुख,19,123480,22050,5
247c5bd2a6,बारेमा कुनै जानकारी,19,127890,22050,5
55d6424794,सम्पर्क नै लथालिङ्ग,19,119070,22050,5
293703353f,नहरहरू शीशमहल बनेका,19,119070,22050,5
2936039541,स्याङखुदी खोलाहरूको,19,112455,22050,5
127167a3b9,एक त्‍यौहार मनाइन्छ,19,112455,22050,5
127545e4f3,पछि टाइटलिस्ट स्कटि,19,116865,22050,5
558512cb41,भनेको कुरा अतियुक्त,19,114660,22050,5
1235bbe018,केही लेखकहरूले भावी,19,119070,22050,5
257909fd38,पछि विभिन्न समहरूमा,19,116865,22050,5
1e2cde036e,अफ इन्जिनियरिङ एन्ड,19,110250,22050,5
1e8961d632,छ यस्तो उत्परिवर्तन,19,123480,22050,5
1f9dc725b7,निम्ति चाउलो र घेरा,19,119070,22050,5
1ccc0b637f,हजारेले सोमबार यहाँ,19,110250,22050,5
1cc15cf67c,निराशाद्वारा भएको छ,19,130095,22050,5
54e3b3b117,अन्डर खेले र अन्तिम,19,112455,22050,5
29f5cada1b,पोखरीको रूपमा परिणत,19,114660,22050,5
27ba86101e,चलचित्र हमबाट यस्तो,19,114660,22050,5
27b04e8350,तपाईँले आफ्नो परिचय,19,110250,22050,5
5ae2082cb1,गर्दछन् तब अतिरिक्त,19,130095,22050,5
1a43d6556c,आउने मशालका नेताहरू,19,123480,22050,5
19a53b6c0c,सङ्ख्याको अनुमान यस,19,110250,22050,5
0ed3feae7c,तर हाललाई थोप्लाहरू,19,119070,22050,5
5eb4f2b309,यस क्याम्पसमा अहिले,19,116865,22050,5
0fee438232,राखी निर्वासित जीवन,19,110250,22050,5
14743d4bd3,उनको पहिरनको विषयमा,19,114660,22050,5
0f314c5053,मिस्र मूलका मोहम्मद,19,112455,22050,5
1b027988c6,परिवर्तन हुन थाल्दछ,19,114660,22050,5
5c0cc217b8,प्रसारण गर्ने गर्दछ,19,114660,22050,5
15f6ab18aa,देख्दछ तथा सम्पूर्ण,19,112455,22050,5
158c90575f,बोसो सरल यौगिकहरूमा,19,123480,22050,5
1936c0d575,राजा च्व्यनराज भट्ट,19,119070,22050,5
1bafab709a,व्यस्त हुने गर्दछन्,19,116865,22050,5
1406c466d1,पूर्ववत् सृष्टि गरे,19,110250,22050,5
13db2ee3cf,कालोढाडे खोलेधोबिनी,19,116865,22050,5
5ddc0f0572,रोएर बाँच्नु पर्‍यो,19,121275,22050,5
10f8e9d3a0,उचाई भएका पहाडहरूमा,19,112455,22050,5
11761d9211,सुगन्धित काठ राख्नु,19,114660,22050,5
5d0273b49d,कलि युगभन्दा दोब्बर,19,125685,22050,5
112ef87c71,स्वातिको अर्थ हुन्छ,19,114660,22050,5
111f40f043,प्रकाश अनाहत चक्रमा,19,114660,22050,5
5db4cf25fb,गर्मीबाट हुने ज्वरो,19,119070,22050,5
0ff6f06472,प्रगतिशील लेखक सङ्घ,19,116865,22050,5
5eea12ace2,र नयाँ दिल्ली हुँदै,19,112455,22050,5
5ca81127fc,आसपासमा पनि रहेको छ,19,112455,22050,5
5ed099d66c,रचनालाई कालिदास कृत,19,112455,22050,5
5f50aee9e9,इत्यादिका औषधिहरूमा,19,112455,22050,5
0defb05777,वन मेन इन्डस्ट्रीको,19,112455,22050,5
5edd000c3d,निराश नहुनुहोला तथा,19,114660,22050,5
8d8ae5a1fd,यो राज्यको दक्षिणमा,19,114660,22050,5
d5067cb57e,यस पूर्व नै हेनरीले,19,112455,22050,5
d565b4dc85,समुद्रको सतहमा हुने,19,123480,22050,5
ebd34066a2,रूपमा किराँत कालबाट,19,119070,22050,5
d1481800d1,गरेमा त्यसलार्इ बदर,19,116865,22050,5
910fd6d8bf,कसैले दुल्लुको लागि,19,112455,22050,5
d531a8b9aa,वा टुप्पो निकालिन्छ,19,116865,22050,5
ef6bcfa40d,निर्णय सात राजनैतिक,19,127890,22050,5
8d522d6eca,मनमा कुण्ठाले स्थान,19,130095,22050,5
a7607085dc,झोर महाङ्काल बागमती,19,119070,22050,5
d16a04b0c6,यहाँका कतिपय आयातित,19,114660,22050,5
ef438690e1,भण्डारण गर्ने गर्दछ,19,116865,22050,5
8e731ce707,ग्रहको दानादि गर्ने,19,114660,22050,5
8e7c5bdf2d,कसैले झुकाउन नसकेको,19,114660,22050,5
ecfa1039a8,लिसङ्खु गाविस पर्दछ,19,112455,22050,5
75e31b40f7,झगडा गर्ने भावनाबाट,19,119070,22050,5
d3fa66e012,लेख्न सक्ने लिपि हो,19,112455,22050,5
6fd1b7c692,र एतत्सम्बन्धी अन्य,19,110250,22050,5
cc7e963b73,मरियम लुइस पार्करको,19,110250,22050,5
a6384eaaba,यस मन्दिरमा पूजाआजा,19,116865,22050,5
8e4a241f2c,समाप्त गर्नुपर्ने छ,19,127890,22050,5
767751819a,पदार्थ पिउने गरिन्छ,19,112455,22050,5
a777ff43e5,गेडाले ठोकिएर बज्ने,19,121275,22050,5
ed5d538ba4,भएको भुइँतले मन्दिर,19,116865,22050,5
77ae23a1cb,टिकुली सानो टीका हो,19,116865,22050,5
aed86595f3,सम्झौता गर्दै देशमा,19,119070,22050,5
edb0d55125,मार्स डेजर्ट रिसर्च,19,119070,22050,5
2018c7b8a0,अवस्थाहरूमा उपायहरू,19,114660,22050,5
200c95d15f,काजबाङ सरुवा एनाबाङ,19,121275,22050,5
572e9aaa1f,करिश्माकी एउटी दिदी,19,121275,22050,5
217e9def43,स्वरूपलाई समा भन्ने,19,110250,22050,5
2062ea514d,सालमा वागदेवमा एउटा,19,121275,22050,5
d28b88726e,प्रकाशक विद्यालय हो,19,121275,22050,5
901e9207ba,कि यिनीहरूका प्रभाव,19,119070,22050,5
20f44632e8,उदयपुर दुई जिल्लाको,19,112455,22050,5
577df6a800,भिएस अच्युतानन्दनले,19,125685,22050,5
74df1a4483,क्ष हटाउने कुरा छन्,19,116865,22050,5
a4331477c4,छन् वा प्रतीकहरूसँग,19,112455,22050,5
1d85c04145,दुई वर्गका पौडेलहरू,19,114660,22050,5
1d7aa0eb02,मुनिको शरीरको अगाडि,19,130095,22050,5
226d62c8f0,मात्र पाँचपछि थिइन्,19,112455,22050,5
2215ca6e57,असावधानी के देखाएका,19,116865,22050,5
56c392db59,केन्द्र बन्न लाग्यो,19,123480,22050,5
231c6bbb2c,थान पन्चकोशी मध्यको,19,110250,22050,5
579a4ff3e0,फाइनलिस्ट भएको थिएँ,19,119070,22050,5
569b3df3d4,मध्य एशियाका सुख्खा,19,119070,22050,5
f01a63a35d,केही लामा लेखहरूलाई,19,110250,22050,5
efbee6e50d,तथा संसदीय व्यवस्था,19,116865,22050,5
d2a2b160d6,अध्याय चारमा इन्द्र,19,116865,22050,5
d2ea69b443,समस्या समाधान हुन्छ,19,119070,22050,5
d2fb61fc93,सरकारको बचावका लागि,19,125685,22050,5
902a01d87b,प्रभाव रहेको पाइन्छ,19,127890,22050,5
900f5f99e7,लाहुरे कोसेली जस्ता,19,116865,22050,5
7484c51a5e,टेढोपन प्रतीत नहोस्,19,112455,22050,5
d339cd9b0a,अतिशयोक्ति हुन्छ नै,19,112455,22050,5
751b068d9a,भोटो प्रदर्शन गर्ने,19,110250,22050,5
ee27743da6,मध्य एसियाका देशहरू,19,114660,22050,5
8feeeac3f8,रक्तलाई छानेर शुद्ध,19,114660,22050,5
d33d533af8,अहिलेको हुलाक भवनको,19,110250,22050,5
ee148573fc,भौतिक विधिहरू विशेष,19,112455,22050,5
38d7f1d9f2,अरुणधाराको र पाटनको,19,116865,22050,5
4dede8dde2,विवाद आएपछि प्रचण्ड,19,121275,22050,5
3324acdd83,पछि खसिया मल्लहरूको,19,123480,22050,5
38c694bfb5,अवस्थामा पनि अमिताभ,19,110250,22050,5
391924cd4e,बिहारको अन्य भागहरू,19,116865,22050,5
33a7e9faa7,क्षमता भएको राष्ट्र,19,127890,22050,5
4fa4fe27cf,सैकडौँ मान्छे यस्ता,19,116865,22050,5
505994ea51,त्योभन्दा सम्बन्धित,19,119070,22050,5
381fc8fa37,जनताहरू खोक्रा भाषण,19,123480,22050,5
2add50b885,अत्याधिक अस्थिरताका,19,127890,22050,5
2acd44608d,बदला तुर्क दासहरूमा,19,116865,22050,5
2dd6b9eaa9,कभर गरिरख्न सक्थे र,19,119070,22050,5
52398f401b,जनावरलाई जिब्ह हलाल,19,130095,22050,5
2bda30f8d8,महाभारत कालीन कथाको,19,110250,22050,5
2c0409967f,लज्जावश शकुन्तलालाई,19,110250,22050,5
2bb38cf54e,सम्पदा र संस्कृतिको,19,119070,22050,5
2b7aa75d23,चाडपर्वहरू जस्तो कि,19,114660,22050,5
2a928f8319,समाज र आमजनसमुदायमा,19,121275,22050,5
2a92872bf6,मिङमा शेर्पा ठाक्तो,19,121275,22050,5
2a8b14edfd,ढोलकी विभिन्न तालमा,19,121275,22050,5
37ec36ab66,सरदार सारथी भण्डारी,19,114660,22050,5
4ed5d6f75c,आमरण अनसन गर्ने छन्,19,125685,22050,5
16250b1655,कसरी शक्तिबाट हटाइए,19,125685,22050,5
36ee6f6b3a,त्यतिबेला हैहयवंशका,19,114660,22050,5
36e5eaf003,युआरएल जोड्न खोज्नु,19,121275,22050,5
36c56fe5c8,हेल्सिओनको सहायक टि,19,110250,22050,5
2cf75d90b2,कारगिलका दक्षिणदेखि,19,127890,22050,5
5bd54f24b9,अमिताभ बच्चनका लागि,19,114660,22050,5
37a17f358f,पूर्व समुद्रतट यानि,19,116865,22050,5
607f8e5cd9,सरकारी समारोहमा भाग,19,110250,22050,5
62a820d02c,ईश्वरबल्लभ सानैदेखि,19,127890,22050,5
0026c97afc,सिविकडेनिअल्सले भने,19,114660,22050,5
0a073fffe8,अर्को अङ्गडेन रोडमा,19,121275,22050,5
001f81eeec,त्यसैले मेरो लेभलमा,19,112455,22050,5
61068d8e12,फ्लोरेसमा भएको थियो,19,125685,22050,5
007e2ce2b9,अनुक्रमलाई छोड्दछन्,19,116865,22050,5
0b67861820,उनले ब्युनर्स आयर्स,19,116865,22050,5
067969b272,गर्नको लागि उपयुक्त,19,112455,22050,5
062b7a1909,भोजन पचाउनमा कठिनाइ,19,110250,22050,5
0af975632d,किफायती बलिङ गरेपछि,19,112455,22050,5
0c9970256e,दोहोर्‍याई आएका छौँ,19,123480,22050,5
632266fc4c,आफूलाई निम्न वर्गको,19,125685,22050,5
0335e7ba02,जुन बखतमा वैयाकरणले,19,119070,22050,5
0587fdf5a0,बिख्यात दुर्गा बराल,19,121275,22050,5
01a3493cf3,जातकले पुषा देवताको,19,119070,22050,5
02bf9e8362,पर्दै गयो र जापानले,19,116865,22050,5
012b43fb1a,फारसी तुर्क शासकहरू,19,110250,22050,5
0c7edc20fe,यो कार्बनडाईअक्साइड,19,110250,22050,5
5fac966ecb,जिती नेपाल खाल्डोमा,19,121275,22050,5
05e960ce43,उनले सर्चलाइट र देश,19,127890,22050,5
026e97a17c,जातका तारपेडो जातको,19,110250,22050,5
3a65b16990,सफा र कुशल ट्रेनहरू,19,110250,22050,5
3f7ffe582b,जूनियर खेलाडी आफ्नो,19,110250,22050,5
3bdfdcc6db,यो बृष संक्रान्तिको,19,112455,22050,5
4c852c3e9a,पनि यस्तै अनौपचारिक,19,112455,22050,5
4c87916b59,खार्मी गाविस पश्चिम,19,112455,22050,5
3bd9cc4540,उपत्यकाको सबै भन्दा,19,110250,22050,5
4565a77049,सञ्चालन गर्दै चैत्र,19,110250,22050,5
4536c45853,फारसी भाषाको अफगानी,19,121275,22050,5
455feb6876,प्रकाश परावर्तित भई,19,110250,22050,5
4c60283ba0,दोरम्बा भएको घटनामा,19,123480,22050,5
17c9a577d8,दल नैसनलिस्ट पार्टी,19,112455,22050,5
5b8ea7971d,कर्मचारी भेटिँदैनन्,19,125685,22050,5
4a96a2899e,मध्येमा प्रदान गर्छ,19,114660,22050,5
5b3e0c1b6c,उनका अभिभाकले पहिला,19,116865,22050,5
17fa091534,विषयमा थोरै जानकारी,19,121275,22050,5
3e712fac54,प्रवृतिका कारण धेरै,19,119070,22050,5
3eaf9ae0d2,इअर्ड बन्टिङ भनिन्छ,19,119070,22050,5
4b802fc679,चाहनुहुन्छ भने मेरो,19,114660,22050,5
4d8147a32a,टाढा अवस्थित आकाशीय,19,110250,22050,5
2f3bdd6c80,किरणका एउटा भाइ छन्,19,110250,22050,5
4358c5e2e0,नगरपालिका गाईघाट यो,19,125685,22050,5
2eae5494c2,एआइएफका जवानहरू मृत,19,121275,22050,5
499878a4db,विलुप्त हुनुमा मानव,19,127890,22050,5
51e8b4b303,दरबान वडडाँडा चकचके,19,119070,22050,5
320599b783,नाभिकीय ऊर्जा रहन्छ,19,112455,22050,5
3202fc9ef4,वरिपरि दियोको स्थान,19,112455,22050,5
2bbff11672,थुप्रै सहयोग जुटुने,19,123480,22050,5
304ad82adb,वोकिङ क्लबको ट्रायल,19,121275,22050,5
3109ac36c2,बुधबार बग्दो पानीमा,19,125685,22050,5
51eb0d7394,अभिमन्युको बाल्यकाल,19,123480,22050,5
3226da10b6,लेखलाई उचित सामग्री,19,114660,22050,5
470e073c02,को माघ शुक्ल पक्षको,19,123480,22050,5
48177235d4,सेनसँग भएको बताइन्छ,19,123480,22050,5
46e65ee5fa,सही सामग्रिसँग सिधै,19,119070,22050,5
45787f7b03,धम्काउनु र तर्साउनु,19,121275,22050,5
452a3eca14,आर्ट र लडाकू खेल हो,19,130095,22050,5
44424ed4db,सोही सालमा पेड्कुमा,19,116865,22050,5
4495a8adce,तथा महिला सशक्तिकरण,19,127890,22050,5
42206de783,जब्सलाई सोधेछन् किन,19,123480,22050,5
415bd55924,थिईंन तपाईँंले मेरो,19,123480,22050,5
443b34b615,तथा बेतिया जिल्लाको,19,116865,22050,5
466b856fed,र एकअर्काको आमुन्ने,19,114660,22050,5
bea6d01340,नग्न मोडल कमोत्तेजक,19,119070,22050,5
a29ef97f4b,बाल अस्पतालमा परिणत,19,112455,22050,5
9d15e11392,हात क्यामेरनकै थियो,19,110250,22050,5
f850b39938,ग्रेटर मिलवकी ओपनमा,19,112455,22050,5
f726331881,स्वाति नक्षत्र आकाश,19,114660,22050,5
b37f79b525,अमेरिका गइन् त्यहाँ,19,125685,22050,5
b66556f481,उपत्यकाको समथर भूमी,19,116865,22050,5
6920244fd0,अन्य अत्यावश्यक समय,19,116865,22050,5
9b7647535d,संरचनासँग जोडिएको छ,19,123480,22050,5
